
                        S T E P       1


                                INCREMENT    11


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

       221 -1.509324E-08  1.332560E-08 -6.960704E-05
       222 -1.511001E-08  1.442240E-08 -6.960704E-05
       223 -1.514185E-08  1.554634E-08 -6.860546E-05
       224 -1.521512E-08  1.669801E-08 -6.660838E-05
       225 -1.535496E-08  1.787741E-08 -6.362842E-05
       226 -1.558437E-08  1.908394E-08 -5.968562E-05
       227 -1.592329E-08  2.031650E-08 -5.480890E-05
       228 -1.638754E-08  2.157369E-08 -4.903796E-05
       229 -1.698754E-08  2.285452E-08 -4.242580E-05
       230 -1.772700E-08  2.415967E-08 -3.504198E-05
       231 -1.860122E-08  2.549383E-08 -2.697637E-05
       232 -1.959526E-08  2.686933E-08 -1.834412E-05
       233 -2.068177E-08  2.831148E-08 -9.289964E-06
       234 -2.181701E-08  2.986548E-08  0.000000E+00
       235 -8.991654E-09  1.670951E-09  0.000000E+00
       236 -1.028617E-08  2.395514E-09 -9.887843E-06
       237 -1.152222E-08  3.228004E-09 -1.952845E-05
       238 -1.264460E-08  4.124795E-09 -2.872513E-05
       239 -1.361965E-08  5.058227E-09 -3.732347E-05
       240 -1.443041E-08  6.012517E-09 -4.519977E-05
       241 -1.507334E-08  6.980249E-09 -5.225682E-05
       242 -1.555522E-08  7.959453E-09 -5.841901E-05
       243 -1.589060E-08  8.951316E-09 -6.362841E-05
       244 -1.609979E-08  9.958518E-09 -6.784152E-05
       245 -1.620735E-08  1.098414E-08 -7.102655E-05
       246 -1.624083E-08  1.203103E-08 -7.316142E-05
       247 -1.622978E-08  1.310149E-08 -7.423221E-05
       248 -1.620485E-08  1.419716E-08 -7.423221E-05
       249 -1.619697E-08  1.531894E-08 -7.316142E-05
       250 -1.623653E-08  1.646703E-08 -7.102656E-05
       251 -1.635252E-08  1.764088E-08 -6.784152E-05
       252 -1.657159E-08  1.883925E-08 -6.362842E-05
       253 -1.691702E-08  2.006036E-08 -5.841901E-05
       254 -1.740740E-08  2.130222E-08 -5.225683E-05
       255 -1.805523E-08  2.256332E-08 -4.519978E-05
       256 -1.886511E-08  2.384392E-08 -3.732347E-05
       257 -1.983165E-08  2.514808E-08 -2.872513E-05
       258 -2.093696E-08  2.648673E-08 -1.952846E-05
       259 -2.214794E-08  2.788194E-08 -9.887844E-06
       260 -2.341167E-08  2.937218E-08  0.000000E+00
       261 -9.692041E-09  1.249893E-09  0.000000E+00
       262 -1.108761E-08  2.055674E-09 -1.033882E-05
       263 -1.242276E-08  2.942080E-09 -2.042194E-05
       264 -1.363548E-08  3.876842E-09 -3.004476E-05
       265 -1.468729E-08  4.839466E-09 -3.904562E-05
       266 -1.555828E-08  5.818247E-09 -4.729436E-05
       267 -1.624365E-08  6.807693E-09 -5.468817E-05
       268 -1.675033E-08  7.806405E-09 -6.114675E-05
       269 -1.709423E-08  8.815407E-09 -6.660838E-05
       270 -1.729783E-08  9.836917E-09 -7.102655E-05
       271 -1.738842E-08  1.087350E-08 -7.436724E-05
       272 -1.739663E-08  1.192754E-08 -7.660673E-05
       273 -1.735523E-08  1.300097E-08 -7.773008E-05
       274 -1.729819E-08  1.409511E-08 -7.773008E-05
       275 -1.725973E-08  1.521062E-08 -7.660673E-05
       276 -1.727346E-08  1.634749E-08 -7.436724E-05
